author,published_at,updated_at,like_count,text
@earlwilliams5473,2023-02-05T04:58:04Z,2023-02-05T04:58:04Z,0,"From a far when she&#39;s so far I feel small, but up close I feel on top of the world. Thank God for his gift we call woman..."
@earlwilliams5473,2023-02-05T04:55:15Z,2023-02-05T04:55:15Z,0,I&#39;m sorry you never felt the over whelming loving presents of God. It feels a lot like puppy love on massive asteroids...
@asleepcloud,2023-02-04T23:32:04Z,2023-02-04T23:32:04Z,0,"This was such a great thought, yet no matter what anyone says or does to help,  no matter how profound, never does help with my anxiety"
@emiliaa5223,2023-02-04T23:23:20Z,2023-02-04T23:23:20Z,1,"I get the message from those videos but I see a big problem within this kinda philosophy. It can lead to a mindset where nothing matters anymore. Not nature, nor animals, nor humans, nor moral. As a result, people could take that as an excuse to harm the environment. Because in the end nothing matters. But no. On the contrary, the earth is everything for us humans and all the other living beings and we can make a difference by protecting it! The earth and the acts of its habitants matter!"
@YehudiNimol,2023-02-04T20:09:01Z,2023-02-04T20:09:01Z,0,"In the long run, you don&#39;t know if you&#39;ll matter, so better at least act like you do. That&#39;s my logic, at least :)"
@robertgoss4842,2023-02-04T18:33:57Z,2023-02-04T18:33:57Z,0,"Nomen Moniker:  You summed up a very full life, with a great economy of words.  Some readers get it, some don&#39;t.  I happen to get it.  Well done."
@timthomas8153,2023-02-04T15:25:40Z,2023-02-04T15:25:40Z,0,"There is an ancient book, that explains why we are here, and how we got here.  It explains our water cycle, and even that the earth. “Hangs upon nothing”.  It also provides a hope for our future!  Romans 1:20."
@hdjdjsjsjsjsjjshdhsnnsnsns2840,2023-02-04T14:16:17Z,2023-02-04T14:16:17Z,1,Hello my brother <br> islam religion tell us everything about after life  and our purpose of living that allah taught us for no anxiety
@kalynahm,2023-02-04T07:15:37Z,2023-02-04T07:15:37Z,0,"However I do love “and then you move on, like everything else.”"
@kalynahm,2023-02-04T07:14:38Z,2023-02-04T07:14:38Z,0,"My dad sent me this and if the voice of this wasn’t a monotone male I think it would’ve resonated, lol."
@dmichelleh,2023-02-04T05:34:59Z,2023-02-04T05:34:59Z,0,wow...this was really depressing to watch.
@George-hj4xg,2023-02-04T05:10:21Z,2023-02-04T05:11:11Z,0,"Hmm, yet you don&#39;t know if there is anyone else in the huge unknown so that would make this rock much more important, if it were to be true.  Rocks are rocks so no feeling either way unless you know something nobody else does. Short time yea that is for sure. Kind of ridiculous really."
@alimansourey2076,2023-02-04T02:51:16Z,2023-02-04T02:51:16Z,0,This is the most disappointing thing I have ever watched !! This is discouraging as F**k . This is nehilism  .
@Rise-and-Shine333,2023-02-03T08:36:41Z,2023-02-03T08:36:41Z,0,💚🙏
@anthonycollins5671,2023-02-02T21:51:10Z,2023-02-02T21:51:10Z,0,"i am 70 years old i have still got to win a world freestyle wrestling championships yet,,"
@whatever5260,2023-02-02T19:16:01Z,2023-02-02T19:16:01Z,0,I disagree with no one knows why we are here and for what
@rodrigohernandez1563,2023-02-02T15:21:46Z,2023-02-02T15:21:46Z,1,But Jesus….
@lmao.,2023-02-02T03:12:23Z,2023-02-02T03:12:23Z,0,we are all just meaningless specs of dust.
@brettlongacre7538,2023-02-02T00:23:43Z,2023-02-02T00:23:43Z,0,I feel worse after watching this video <br>We&#39;re born we live and then we die?<br>What a crazy concept <br>Have a good day everyone
@Vaniascorpio,2023-02-01T20:51:33Z,2023-02-01T20:51:33Z,0,SO TRUE ...
@bartekflisiak2212,2023-02-01T19:34:31Z,2023-02-01T19:34:31Z,0,What the fuck bro :///
@BrigatoLucas,2023-02-01T16:10:22Z,2023-02-01T16:10:22Z,0,That video really sucks! &quot;How to be mentally healthier. Just say everyone means nothing&quot;. That might be the most stupid way to do it
@rich-yahuw420,2023-02-01T11:55:15Z,2023-02-01T11:55:15Z,0,Lies
@daynerpotter9514,2023-02-01T11:52:06Z,2023-02-01T11:52:06Z,0,"Titled, Keeping Life Simple 👍"
@D15R,2023-02-01T09:31:36Z,2023-02-01T09:31:36Z,1,"I’m not small, I’m a hole."
@ErenJaeger-kx7wn,2023-02-01T06:02:36Z,2023-02-01T06:02:36Z,0,And you are afraid to talk to the person you like
@hamzakhallaf1295,2023-01-31T22:06:45Z,2023-01-31T22:06:45Z,0,"Being alive had, has and will have a reason until the end of time. The creature must always have a creator. He knows more than we do what is wrong and unjust and what is right and just for us. He creates us to glorify him, to revere him, to obey him and to be greedy for what he has.<br>We are not created for nothing."
@beansproutspirit7350,2023-01-31T17:35:08Z,2023-01-31T17:35:08Z,0,This could be labeled...<br>EARTHLING Guide to Rock Living...that <br>will cause MASSIVE ENLIGHTENMENT.
@renegade-master29,2023-01-31T17:32:39Z,2023-01-31T17:32:39Z,0,I&#39;m on a flat earth with a hoax gravity keeping me grounded with cartoon images of a globe for a globalist agenda it&#39;s just a theory and a strong one at that
@megamollie9,2023-01-31T07:44:30Z,2023-01-31T07:44:30Z,0,"In our busy lives we need reminded of this sometimes. Don`t worry about the past or the future, just enjoy the present."
@jimlaguardia8185,2023-01-31T06:59:57Z,2023-01-31T07:01:53Z,0,The text of this video is filled with falsehoods created by a very downscale person.
@beansproutspirit7350,2023-01-31T04:31:17Z,2023-01-31T04:31:17Z,0,THANK-YOU! I love this video. That was a fun &quot;field trip.&quot;
@unconditionalfreedom,2023-01-31T01:49:25Z,2023-01-31T01:49:25Z,2,but it is illusion so ..sooo get it
@way-whoareyou,2023-01-30T12:41:25Z,2023-01-30T12:41:25Z,1,Funny... Looking at the &quot;Galaxy Map&quot; and realising... you are paying taxes to paedophile elites. Insane.
@whatdoiknowjustamortalsoon8633,2023-01-30T10:42:48Z,2023-01-30T10:42:48Z,1,OH man I call BS on this.  This is deception of the highest ranks.  The earth is not a spinning ball.
@noelstephenson4031,2023-01-30T00:44:03Z,2023-01-30T00:44:03Z,0,"For anyone who doesn&#39;t get it,<br>have a listen to Judy Collins singing<br>&quot;Both Sides Now&quot;.<br>Same message, different expression.<br>But we have another choice;<br>Try Jesus: John 14:6, Mathew 7:7, <br>Luke 11:9."
@jb-pp2rj,2023-01-30T00:05:08Z,2023-01-30T00:05:08Z,1,Wow...... this video was really depressing
@robertfox499,2023-01-29T22:08:15Z,2023-01-29T22:08:15Z,4,"My mother taught me this when I was a young child.  I forgot it in my teens but remembered it by the time I was in my early 20s.  It has saved my life quite literally many-many times.  : Q: Why am I here... why did God make me?  A: To know God, to serve him and to love him?  Q: Why: A: So that I can be happy with him in this life and forever in the next.  Also as one other commenter said: Show up, pay attention and don&#39;t be a jerk.  We may be tiny specs of dust but we were made by the Creator of the Universe for Love.  Not the kind of love that Hollywood; shows us, but  the kind of love when an innocent man lays down his life for another:  Filial love!  In the end there are only three things: faith, hope and love... but the greatest of these is love."
@lopjami7473,2023-01-29T20:05:27Z,2023-01-29T20:05:27Z,0,"The Only Purpose Of This Life is To Worship The Creator ((Allah)), Who created This Amazing Universe. For that he will reward you in the next life With Jannah That Mention in Quran in [Aal ‘Imraan 3:133] &quot;&quot;Paradise as wide as are the heavens and the earth, prepared for Al-Muttaqoon (the pious)&quot;&quot;, This whole Universe u see is nothing compare to Jannah, Imagine that."
@reacp9114,2023-01-29T16:39:00Z,2023-01-29T16:39:00Z,0,"value yes, enjoyment, no"
@bbtank3000,2023-01-29T15:32:10Z,2023-01-29T15:32:10Z,985,"As someone who has had anxiety my entire life, I actually find this video uplifting. Helps remind me to stop caring what others think."
@bishalpandey5193,2023-01-29T13:06:10Z,2023-01-29T13:06:10Z,0,I am so tiny thus i wanna disappear but can&#39;t
@exothermal.sprocket,2023-01-29T08:29:10Z,2023-01-29T08:29:10Z,0,The video thumbnail:<br>&quot;You are here&quot;<br>My sub-caption:<br>&quot;Paying taxes to pedophiles.&quot;
@khairuliyasmohdazhari9602,2023-01-29T07:58:36Z,2023-01-29T07:58:36Z,0,Comments are better than the video. xD
@masterraidpro6317,2023-01-29T07:54:04Z,2023-01-29T07:54:04Z,0,Me having death anxiety the video
@ms6063,2023-01-29T07:34:09Z,2023-01-29T07:34:09Z,1,"this is what i used to think every time i was low, thanks for putting that nicely in the video. Ultimate purpose of life is to realize this video and carry it through out. Then see next if you can put god in or not ?"
@Plathianloner,2023-01-29T07:09:20Z,2023-01-29T07:09:20Z,1,Realizing that I&#39;m a small speck in the universe still doesn&#39;t pay the bills
@user-wu4bo1hz3p,2023-01-29T04:45:37Z,2023-01-29T04:45:37Z,0,Buy bitcoin.
@duff107,2023-01-29T00:55:38Z,2023-01-29T00:55:38Z,0,Do you know where the closest bus stop is I want to move
@benjireid798,2023-01-28T22:11:04Z,2023-01-28T22:11:04Z,0,Thank you.
@bayaztdogu6245,2023-01-28T22:03:41Z,2023-01-28T22:03:41Z,0,Really really nice work❤️
@artificiallifeadvice,2023-01-28T20:24:16Z,2023-01-28T20:24:16Z,1,brilliant! Thank you for this.
@amys.wilcox47,2023-01-28T16:36:42Z,2023-01-28T16:36:42Z,0,There are answers. We exist for a purpose. Life can be eternal for everyone who accepts Jesus Christ as their Lord and Savior! This doesn&#39;t have to be the end.
@glenn1826,2023-01-28T13:49:58Z,2023-01-28T13:49:58Z,0,"What a crock of shit , watching a fake ball earth  , brain washed idiots , don’t you know it’s a flat plane ."
@jackmag4056,2023-01-28T07:01:50Z,2023-01-28T07:01:50Z,0,Probably the most depressive video I have watched
@Christopherross30,2023-01-27T23:43:20Z,2023-01-27T23:43:20Z,0,"We are all the universe experiencing itself in many ways all constructs from the same atoms energy and vibration, multidimensional beings capable of anything we desire, most of us have been here and lived many lives"
@dylanfreeland4756,2023-01-27T23:31:54Z,2023-01-27T23:31:54Z,1,"I am 19 years old, and I worry a lot. This video might only be helpful for only a day."
@markobanic5886,2023-01-27T21:28:45Z,2023-01-27T21:28:45Z,0,if nihilist had an acid and made a video this would be it...
@llzaiill4376,2023-01-27T19:54:59Z,2023-01-27T19:54:59Z,0,Wow how relieving to know I&#39;ll die....
@sanarao8130,2023-01-27T13:37:57Z,2023-01-27T13:37:57Z,1,"At <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=172"">2:52</a> i love how he says &#39;this planet that births  more life, novel life, intelligent life, you&#39; implying that we arent in the &#39;novel and intelligent&#39; category 😭"
@Tony-tc5xw,2023-01-27T10:37:31Z,2023-01-27T10:37:31Z,0,This video is one of the most insanely idiotic things I’ve ever seen
@FaXm,2023-01-26T22:44:16Z,2023-01-26T22:44:16Z,0,Was that supposed to be comforting or not?
@jusssable,2023-01-26T21:41:42Z,2023-01-26T21:41:42Z,0,love it
@NLM1000,2023-01-26T21:06:41Z,2023-01-26T21:06:41Z,2,"At <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=187"">3:07</a> I paused to write this: this video makes me feel insignificant and therefore doesn’t help me or anyone.  We all need to feel significant and needed.  It’s human nature."
@Bjoqmspngmwo17639,2023-01-26T19:27:37Z,2023-01-26T19:27:47Z,0,THANKS INDEED
@Eyotuber,2023-01-26T17:55:47Z,2023-01-26T17:55:47Z,24,"You nailed it in a different way. The problems in this world is us and nothing except us. Everyone wants to compare to others but in fact happiness lays on our differences and to make that difference works we have to accept ourselves as is and carry on, but to improve ourselves needs more hard work. Some will win some will fail but no matter we do to achieve something it will never change the nature of life, so it must be something greater than us to follow or will never reach that happiness."
